Taxpayer ID,Property Value,Location,Ownership Date
TXP_7DEF89CC3F,459671.07,Rural East,2007-03-17
TXP_161F3364B2,529167.41,Suburban West,2010-08-22
TXP_DB1D26B9E3,651249.6,Suburban West,2013-06-11
TXP_6DDA658F4E,380407.38,Suburban North,2025-02-17
TXP_5AA28ADA4A,167987.36,Suburban West,2010-04-30
TXP_B453D4091F,,Coastal Area,2006-12-25
TXP_9597931ACD,2083104.38,Suburban West,2012-11-13
TXP_3439497820,96296.41,Suburban West,2018-08-05
TXP_CBA75D8881,67736.15,Suburban North,2010-06-06
TXP_ABDAEDF5C6,238933.9,Suburban North,2022-12-26
TXP_65D79599D1,227186.54,Suburban West,2005-08-12
TXP_8630239F71,442796.92,Coastal Area,2022-04-18
TXP_BC9381D46D,55904.9,Suburban North,2019-05-18
TXP_F44DC3C73E,279360.15,Suburban North,2022-09-20
TXP_0F0E080F13,1943548.1,Suburban North,2005-05-09
TXP_AE28F5564E,408376.98,Suburban North,2022-11-28
TXP_D4D54AC7B8,334217.69,City Center,2008-08-28
TXP_536DA06587,72846.22,Suburban West,
TXP_4C57145EFD,853488.54,Suburban West,2021-10-27
TXP_49DC3EB10B,483011.14,Suburban North,2019-03-14
TXP_74D80C647B,216674.62,Suburban North,2018-12-27
TXP_D663E13010,164451.36,Suburban West,2011-09-29
TXP_AF5DA11AAF,176748.98,City Center,2020-08-01
TXP_E18A368344,116315.78,Suburban West,2009-03-19
TXP_EBEA524911,1758845.01,Suburban North,2017-08-14
TXP_1AA8EA8EA2,197510.49,Suburban West,
TXP_535BE79A52,379167.93,Coastal Area,2009-11-21
TXP_B93D855AA9,90145.7,City Center,2011-01-31
TXP_2984495DEA,185420.3,Coastal Area,2006-03-06
TXP_1539883C70,2021922.38,Coastal Area,2019-05-22
TXP_322EA5186D,99548.22,City Center,2013-12-21
TXP_EAEEBB1947,2286890.97,Suburban West,2014-05-08
TXP_BF4D57F427,799152.77,Suburban North,2019-09-04
TXP_38A3C0B303,109101.0,Suburban North,2006-05-01
TXP_6209BDDEFA,294538.52,Suburban West,2024-03-02
TXP_AD1DF4A98C,,,2023-03-28
TXP_278CAA31CA,299802.73,City Center,2011-01-30
TXP_0859E0C3E3,352486.57,Industrial South,
TXP_D5A507C277,68421.15,Suburban West,2006-09-15
TXP_4598C9F186,301988.92,City Center,2019-02-07
TXP_32AAE93CC2,283620.46,Suburban West,2024-04-26
TXP_73B6CEA9E6,71960.91,Rural East,2025-03-24
TXP_45D6B81B59,716125.43,Rural East,2017-10-29
TXP_AB394D7DE8,119214.32,City Center,2008-01-05
TXP_8E9688347F,216946.32,Suburban North,2022-05-17
TXP_946DF5DFDE,931310.15,Rural East,2011-01-07
TXP_84D786D0C6,757543.59,,2019-06-08
TXP_91D12AFB30,82737.35,Rural East,2021-09-07
TXP_DFAC086B52,115786.84,Suburban North,2008-09-06
TXP_56895A59C4,242920.99,Suburban North,2015-05-26
TXP_A6BD337A2D,267705.54,Suburban West,2012-12-07
TXP_1C365FEE80,404357.79,Rural East,2009-06-25
TXP_99A17417BD,1466037.39,City Center,2015-09-19
TXP_5DC30923F2,851013.84,City Center,2012-09-23
TXP_B1ABE73F06,485768.32,Suburban North,2025-02-02
TXP_2EA0820AD6,,Suburban West,2022-10-19
TXP_2082905D10,162294.01,City Center,2023-08-15
TXP_4384713BDC,50000.0,,2005-07-02
TXP_E33AA78A9F,2000000.0,City Center,2009-10-23
TXP_6FEDF9125F,156855.92,Suburban West,2021-12-18
TXP_3B2FA62348,161017.46,Suburban North,2013-01-26
TXP_531A99D57B,81417.58,Suburban North,2024-07-01
TXP_DBFE66A507,408453.06,Suburban North,2006-08-03
TXP_21B53C54E8,170592.7,Suburban West,2017-01-10
TXP_FCE52738A2,944016.82,Suburban West,2012-03-30
TXP_13D2EB91DB,1029155.99,Industrial South,2012-11-30
TXP_CFCEAD8B1A,184394.18,Suburban West,2021-12-26
TXP_F921150D7B,788333.99,City Center,2015-09-02
TXP_C74BC0BE19,240347.97,,2022-06-13
TXP_D17DD79CA5,112076.96,Suburban West,
TXP_57D40F4443,,Suburban West,2018-05-24
TXP_C3ABD8E70B,378255.19,Suburban North,2017-02-16
TXP_A037FA072E,165645.47,Suburban West,2007-06-15
TXP_34B3BFEF90,344834.44,Coastal Area,2006-01-02
TXP_7D7E749E0D,416296.22,Industrial South,2024-05-31
TXP_8F0B1A409E,216358.6,Industrial South,2017-04-13
TXP_669CC45C7E,,Rural East,2020-08-06
TXP_BDF6478FA3,181565.96,Suburban West,2010-01-04
TXP_F1A48C4E41,740701.45,City Center,2019-09-17
TXP_A10BD455C9,90491.55,City Center,2010-05-08
TXP_C30F0EE7C3,90779.85,,2023-01-01
TXP_8B3E6567B9,154376.23,Coastal Area,2017-05-17
TXP_0CB1C4F76F,763347.35,City Center,2007-10-24
TXP_9E0FD0FD05,801963.34,Suburban West,2012-10-01
TXP_253A5328C8,398032.12,City Center,2005-06-24
TXP_99192EB725,650890.94,,2005-09-09
TXP_F857844825,144089.18,City Center,2016-03-11
TXP_B7BD931325,92011.87,Industrial South,2011-05-22
TXP_9E5BCCFEBB,297555.0,Rural East,2008-07-01
TXP_634EB467BB,438021.94,Rural East,
TXP_51635D6CC2,947417.21,Industrial South,2019-12-31
TXP_8594647B10,72529.39,Industrial South,2005-12-01
TXP_D468C3E29F,233903.62,Suburban North,2021-08-30
TXP_CEC5CB770D,118623.05,Rural East,2007-05-15
TXP_D13C98490D,50000.0,Rural East,2007-02-15
TXP_E8BD5FCC29,254557.3,Suburban West,2021-05-03
TXP_418D6601C9,388458.16,City Center,2005-07-16
TXP_612CE72FBA,189943.08,City Center,2016-01-23
TXP_FA746559DD,209409.43,Suburban West,2024-10-01
TXP_7DF90E4821,207244.19,Suburban West,2021-04-14
TXP_7CF87097BC,70458.0,City Center,2008-10-15
TXP_CF10EE924E,200630.51,Suburban West,2017-11-09
TXP_470A1014E0,50239.47,City Center,2007-10-05
TXP_FE4593A3E8,427292.15,City Center,2016-01-28
TXP_0573A736A6,121181.72,City Center,2007-04-26
TXP_3E0709C0E6,769203.35,Suburban West,2010-04-14
TXP_43A7B78ECE,50000.0,City Center,2005-12-05
TXP_1A41B1B617,751106.15,Rural East,2008-10-27
TXP_07E3237462,112190.54,,2007-02-15
TXP_F5A42B7B79,1054311.27,City Center,2019-09-29
TXP_458FFD0FB8,417477.86,City Center,2019-04-29
TXP_53047BCAC7,922558.6,Suburban North,2021-09-26
TXP_427D77C3AD,2245697.51,Suburban West,2007-08-25
TXP_69792D8304,690845.57,City Center,2009-07-31
TXP_AC1E9E9269,72516.76,Suburban West,2022-11-19
TXP_3D312CC053,554050.8,Rural East,2016-09-23
TXP_578727C71C,365624.35,Suburban North,2005-09-30
TXP_C585787B02,337975.38,Suburban West,2024-06-09
TXP_9D6649C3C9,306168.05,City Center,2006-01-19
TXP_4D32C7A928,177350.26,Suburban North,2014-10-02
TXP_D32244250D,128300.26,Rural East,2020-04-26
TXP_49070E6D5B,155663.04,Suburban West,2020-10-31
TXP_1C8BF675BC,222537.64,Rural East,2006-12-29
TXP_2D4E21F5CB,175229.65,,2014-12-26
TXP_00B4D1AC80,754132.29,Suburban West,2017-06-19
TXP_09F1A5EA7D,162868.72,Suburban West,2018-06-18
TXP_5F5F209493,860393.12,Rural East,2006-11-27
TXP_474994560E,150141.39,Suburban North,2007-06-21
TXP_478B9F0D2A,223415.93,City Center,2005-10-07
TXP_793E5DCF35,131356.88,City Center,2020-03-15
TXP_96DB043590,232770.16,Industrial South,2020-04-22
TXP_E5C404BC3A,204848.42,City Center,2024-10-11
TXP_86095A1453,495666.53,City Center,2010-07-04
TXP_E026426D40,213269.51,Industrial South,2020-12-22
TXP_CD8E32D360,1002668.15,City Center,2016-05-15
TXP_81A5D9D84C,127475.09,City Center,2017-12-11
TXP_5A37A89CA4,342547.82,City Center,2019-01-22
TXP_90A2EF7F23,408736.54,City Center,2005-12-03
TXP_0875A1819C,663344.38,Suburban North,2023-10-02
TXP_CA32B3412E,123454.68,Coastal Area,2007-12-18
TXP_F0A3FC37E8,595587.51,Coastal Area,2019-01-18
TXP_946DF5DFDE,1684641.32,Suburban West,2017-06-07
TXP_63586D47F5,80281.2,Suburban North,2010-12-02
TXP_D2FAF08762,1017505.78,Coastal Area,2013-11-18
TXP_A5CB0CE9C4,513910.18,Rural East,2016-05-05
TXP_EFF08E1315,265166.73,Suburban North,2010-01-25
TXP_B90190D911,145541.31,Industrial South,2006-05-21
TXP_F49E64D264,773188.12,City Center,
TXP_6F16955933,73553.94,Suburban West,2017-11-18
TXP_FA08DF35DC,118012.03,Suburban West,2024-09-08
TXP_96E1F80031,157551.11,Suburban West,2022-09-21
TXP_61EFBEF5DC,549102.32,Industrial South,2005-08-21
TXP_BF76B8BF38,257602.6,Suburban West,2019-06-14
TXP_6DAF76D992,469954.4,Suburban West,2021-04-21
TXP_F3C67D9B72,254084.91,,2012-04-14
TXP_B90190D911,310952.07,Suburban North,2019-05-10
TXP_82EA0A6964,165402.49,City Center,2024-06-13
TXP_6270055510,377191.39,Suburban North,2022-11-16
TXP_5BFC44204D,530418.04,Suburban North,2011-12-05
TXP_18045D69A2,106178.34,Suburban North,2015-07-25
TXP_62353A0181,173218.18,Industrial South,
TXP_75EA5C459C,314428.57,City Center,2008-12-19
TXP_3FF0370A31,,City Center,2007-09-02
TXP_D663E13010,,Rural East,2018-04-10
TXP_9667C4BC46,930163.96,Suburban North,2015-07-10
TXP_76E177873D,223163.02,Suburban West,2011-09-17
TXP_34A7CCA1FE,184510.79,City Center,2013-11-02
TXP_5F680C9FB1,1901512.83,City Center,2022-09-18
TXP_D85D02CB85,362741.47,Rural East,2016-09-01
TXP_75B46FEF7C,425917.77,Industrial South,2012-05-17
TXP_6DAF76D992,288102.68,Coastal Area,2021-01-16
TXP_D9D62D3539,236254.57,Suburban West,2019-08-06
TXP_A4B08AAE6E,390245.58,Suburban North,2024-04-24
TXP_FB45E9D95D,85126.28,Rural East,2009-05-30
TXP_ACF96E80AA,256587.46,City Center,2015-07-12
TXP_5C0477FC0B,130279.41,Coastal Area,2025-04-09
TXP_4012BA744A,138546.37,City Center,2013-08-24
TXP_6505421399,75291.24,Suburban North,2007-03-22
TXP_954BFDB632,682361.37,Coastal Area,2013-03-26
TXP_CF1EEC0823,135841.54,Suburban West,2009-11-26
TXP_D900073B1D,142543.35,Rural East,2009-03-04
TXP_47D1911D0C,50000.0,Suburban West,2008-08-31
TXP_4AC7F839CB,,Suburban West,2008-10-11
TXP_ACD481CC73,1148338.39,Rural East,2010-04-08
TXP_08FC468AB7,239166.02,Suburban North,2020-11-20
TXP_B68803B87B,67888.06,Suburban North,2017-02-20
TXP_C558932593,142185.64,City Center,
TXP_B4A8A86353,289750.27,City Center,2023-09-27
TXP_9BF938C177,167509.52,Rural East,2010-05-30
TXP_587E129128,161158.01,Suburban North,2017-11-26
TXP_4C57145EFD,1752574.05,Rural East,2011-05-02
TXP_F34463F941,166639.76,City Center,2018-04-08
TXP_B49B9432B0,338298.18,City Center,2010-06-06
TXP_FEAEA54C34,117250.27,City Center,2006-04-16
TXP_C22EC5DDF3,498870.77,Rural East,2022-07-07
TXP_E3C4863A02,162821.72,Suburban North,
TXP_2B8CAC8B36,73773.43,Suburban North,2018-07-28
TXP_F1D0886FA7,50000.0,Industrial South,2013-12-07
TXP_CE453E23D8,139779.19,Suburban West,2018-05-16
TXP_1D77B65495,2000000.0,Coastal Area,2010-05-08
TXP_13769C6522,132200.86,Suburban North,2016-02-24
TXP_75BD80754F,373407.37,Suburban North,2017-12-28
TXP_D97B645EFF,241790.55,City Center,2016-04-13
TXP_C42E880F34,302960.84,Suburban North,2009-09-02
TXP_FA389B0BE5,572525.26,City Center,2018-09-04
TXP_3192A8A913,56541.38,City Center,2012-11-15
TXP_35C4F46E5F,194674.6,Suburban North,2022-06-15
TXP_F0A3FC37E8,156855.25,Industrial South,2021-01-02
TXP_699F4D3D3E,,Suburban West,2015-11-17
TXP_BFE906F857,1255883.57,,2010-05-24
TXP_5420665831,337377.69,City Center,2016-10-21
TXP_6F5C1A758A,52091.34,City Center,2010-02-12
TXP_478B9F0D2A,342961.3,Coastal Area,
TXP_C585787B02,129563.56,City Center,2021-05-28
TXP_2AF1C31EB8,1822866.77,Coastal Area,2011-07-03
TXP_293EE24141,727390.55,Rural East,2012-07-17
TXP_278361E3DD,212463.38,City Center,2018-07-23
TXP_946DF5DFDE,2259456.88,Suburban North,2016-03-14
TXP_00CDCB19D4,,Rural East,2013-01-07
TXP_0BA05D4DE5,559300.26,City Center,2006-08-11
TXP_DD944649BD,380785.69,Suburban North,2025-04-19
TXP_C92D873CEB,764297.57,Suburban West,2018-06-29
TXP_0A34946B96,392241.83,City Center,2018-11-15
TXP_C1FC97E536,618320.31,,2020-08-05
TXP_09F5B495EF,276518.53,Suburban West,2015-09-01
TXP_33847AB014,997245.94,City Center,2007-09-08
TXP_751EB18C71,224487.87,Coastal Area,2012-04-19
TXP_672E68E430,75020.57,City Center,2011-09-14
TXP_B3ACDE440F,77412.03,Suburban North,2010-08-16
TXP_6A8FC9B4ED,54994.82,City Center,2018-01-30
TXP_F14A00B5DA,1318834.17,Industrial South,2014-11-17
TXP_326D306FE3,242789.73,Suburban North,2015-05-26
TXP_6F16955933,50084.01,Suburban West,2015-05-23
TXP_A7BD49091A,395632.57,Suburban West,2010-02-26
TXP_64D8191DE0,50000.0,Coastal Area,2020-07-07
TXP_4431EB5248,172233.93,Suburban West,2013-11-04
TXP_E494F3F359,765003.88,City Center,2014-09-11
TXP_C257D47EB4,439859.13,Coastal Area,2007-07-04
TXP_E82FD8AEA9,379636.22,Suburban West,2007-06-15
TXP_9BF3D909CD,144274.73,Suburban West,2008-10-20
TXP_4DD215E81D,1423647.03,Suburban North,2021-07-02
TXP_D468C3E29F,296487.78,Rural East,2010-07-13
TXP_0F7355A3B3,435658.74,Industrial South,2023-05-29
TXP_AC23F183AB,120486.94,Coastal Area,2018-12-11
TXP_F9FBB8A14B,193217.83,Coastal Area,2013-09-30
TXP_ACF96E80AA,67696.21,Industrial South,2010-06-02
TXP_F77CA33AD0,191103.42,Rural East,2011-02-10
TXP_B07EAEAAE3,355580.56,City Center,2011-06-03
TXP_CBAC7EB93D,51515.37,City Center,2017-10-16
TXP_26968DC0E7,76884.92,Industrial South,2023-03-19
TXP_10E710DCF0,117815.62,Suburban West,
TXP_3BCE86240F,,City Center,2008-06-17
TXP_5706EA5566,90512.04,City Center,2020-01-15
TXP_FC62C0B775,145756.25,Suburban West,2010-03-21
TXP_110C703D4B,338722.32,Industrial South,2018-05-07
TXP_B9D5FCA74A,68045.05,Industrial South,2020-04-08
TXP_A95B280295,82408.32,Industrial South,2007-03-21
TXP_9B53B0CE38,296164.24,Coastal Area,2020-11-03
TXP_A6242CF4A9,612280.11,Industrial South,2022-01-01
TXP_AA0AD4B952,1281297.67,City Center,2024-10-04
TXP_CE0F87FCA2,86254.32,Suburban West,2024-04-09
TXP_CE72C996E1,111352.06,City Center,2019-10-26
TXP_7D7E749E0D,103180.55,,2014-08-26
TXP_1CA4D5BEBD,1570224.53,Suburban West,2011-08-07
TXP_54280C992B,608174.12,Suburban West,2006-04-01
TXP_09BAAC0960,138087.29,Suburban West,2008-01-27
TXP_EEF251B74D,530966.79,Suburban West,2023-09-04
TXP_A38D6514B1,146861.68,Industrial South,2015-02-04
TXP_98793C7755,,City Center,2016-01-05
TXP_3D7243ACC5,94590.65,City Center,2005-06-07
TXP_364AB9842F,546528.45,Suburban West,2011-03-08
TXP_1D77B65495,202843.94,Suburban North,2012-05-25
TXP_A0108F58FA,,Suburban West,2020-12-12
TXP_6C94F7D145,1772092.61,City Center,2009-03-13
TXP_74B3E56EDD,55812.63,Suburban North,2009-09-09
TXP_012757F929,644929.26,City Center,2016-09-11
TXP_14B8D9179D,72877.26,Suburban North,2014-03-22
TXP_4E61CAD581,251332.8,Industrial South,2016-05-06
TXP_FCD38581F3,934608.33,Suburban West,2019-11-02
TXP_549D22308A,182151.49,Rural East,2021-12-31
TXP_C83BB34B11,272880.36,Coastal Area,2010-08-05
TXP_D2FAF08762,1556845.7,City Center,2009-11-19
TXP_82D894FD48,127751.61,City Center,2025-03-08
TXP_6F5C1A758A,216419.28,City Center,2008-06-19
TXP_C136263D89,1666135.61,Suburban West,2006-01-04
TXP_A94CA87A33,1226906.34,Suburban West,2008-01-14
TXP_C6E7823E1E,896800.39,Coastal Area,2005-06-13
TXP_8F5356A263,245015.46,Suburban North,2022-12-01
TXP_8E0A8AA9AB,206819.1,City Center,2007-11-07
TXP_1FE1669520,98044.36,Industrial South,2015-10-10
TXP_9C220CAB95,326492.07,City Center,2020-05-26
TXP_A4B08AAE6E,61065.8,Suburban West,2021-05-13
TXP_72D1647DDF,232415.32,Suburban North,2007-04-10
TXP_9486A24A18,296944.13,Suburban North,2009-09-13
TXP_ED8D3D2909,85819.3,Industrial South,2013-09-09
TXP_62AB9E0D99,377616.9,City Center,2014-11-21
TXP_05787A3D07,252192.35,City Center,
TXP_CB26F62AC6,209225.42,Rural East,2012-10-21
TXP_D0C9F9A330,358459.74,Suburban West,2019-09-20
TXP_1CF18AE887,171383.64,Suburban West,2006-04-13
TXP_51ED8F5916,181260.85,Suburban West,2022-08-02
TXP_9B8DCF94AD,187962.9,Suburban North,2015-01-26
TXP_90A2EF7F23,169967.84,City Center,2022-04-26
TXP_6920ED8D4A,50000.0,Rural East,2007-05-02
TXP_C00E065653,,Coastal Area,2014-11-20
TXP_39E342F70E,459712.48,Industrial South,2010-05-03
TXP_8E35879296,180048.27,Suburban West,2013-05-24
TXP_A9C9307CF1,,Suburban West,
TXP_AE28F5564E,78578.02,Suburban North,2011-12-15
TXP_F8B5169534,93560.29,Rural East,2018-03-11
TXP_EB6D76A5B4,,Coastal Area,2008-05-14
TXP_66F4A12D11,163169.66,,2015-05-20
TXP_FC9618A79F,430239.15,Industrial South,2011-07-27
TXP_06F86E6E5D,247155.75,Suburban West,2007-01-11
TXP_C148A39AC6,371557.49,Industrial South,2009-03-05
TXP_843EF1FE0E,129011.34,Coastal Area,2013-12-26
TXP_79BCE3110A,1779385.97,Suburban West,2015-09-27
TXP_2F381297E4,415687.73,Suburban West,2006-09-05
TXP_8BDDD92066,286626.39,Suburban North,2013-01-07
TXP_5BC4C0637C,548104.03,Suburban West,2015-04-23
TXP_AD1DF4A98C,331262.71,Suburban West,2021-09-27
TXP_51818C100C,539879.46,City Center,2008-08-17
TXP_D32D7BC136,763174.23,Rural East,2005-12-26
TXP_CA32B3412E,,Coastal Area,2014-08-30
TXP_491A50D6E3,221887.91,Suburban North,2015-03-20
TXP_B49208F339,2350071.75,Suburban North,2019-06-30
TXP_B09865F1E5,157579.81,City Center,2008-06-12
TXP_21E30083A3,304852.85,Industrial South,2019-10-06
TXP_B912DA694C,268684.18,Suburban North,2006-06-21
TXP_EB6D76A5B4,596920.53,Suburban West,2011-01-03
TXP_4455F0BEDF,189026.93,Suburban North,2019-02-02
TXP_0F72D4B6CD,357458.17,Rural East,2008-02-18
TXP_F5A368288A,407218.86,City Center,2007-11-13
TXP_ADAD08E049,694435.89,Rural East,2013-08-13
TXP_61429018A2,135173.24,Suburban West,2014-06-10
TXP_CE72C996E1,369800.63,Rural East,2011-04-02
TXP_6EAE3FC2A2,215436.45,City Center,2019-12-11
TXP_9A8781CE5A,72879.34,,2019-02-24
TXP_304BD602DB,256195.38,City Center,2015-06-11
TXP_CFB54BA88E,64066.35,Suburban North,2023-07-28
TXP_F132F4831B,582696.98,Rural East,2009-04-21
TXP_5A4A1F37E8,115377.09,City Center,2018-11-25
TXP_A917F83F12,166187.54,City Center,2020-01-19
TXP_7D37CAC7DE,2000000.0,Coastal Area,2019-03-20
TXP_920C433D2A,577624.82,Suburban North,2017-10-10
TXP_B86B9204D9,253901.61,Suburban West,2018-02-19
TXP_90CF6D4B49,757492.45,Coastal Area,2013-03-12
TXP_56ABD1DC80,396298.58,Suburban North,2023-07-02
TXP_544FB77ECD,1247553.05,Industrial South,2022-03-16
TXP_D011C080BE,351991.4,Suburban North,2021-12-04
TXP_08EE75F523,642465.43,Coastal Area,2020-02-14
TXP_677AB896E7,326505.44,City Center,2016-09-19
TXP_306F740753,,Rural East,2009-09-29
TXP_1ACAC31AC0,423891.0,Suburban North,2021-11-18
TXP_CCF325A81E,376230.89,City Center,2009-06-19
TXP_4AA166D449,712773.07,City Center,2020-07-05
TXP_EDE5ABA819,257494.53,Suburban North,2023-11-13
TXP_FAF5224D5A,133797.3,Suburban North,2016-01-02
TXP_F5A42B7B79,741453.12,Coastal Area,2016-03-01
TXP_55AFB40009,802331.87,Rural East,2017-11-20
TXP_A4B08AAE6E,666541.99,Suburban North,2013-02-19
TXP_56FD2C3BB3,56189.95,Industrial South,2014-11-10
TXP_6DE1F1D671,378059.41,Suburban West,2015-12-25
TXP_FCC35F34C9,352260.66,Suburban West,2023-11-29
TXP_D85EE384C3,200608.8,Suburban West,2020-09-01
TXP_0587D2E431,269303.05,,2006-08-17
TXP_7EDD35C311,427874.12,Suburban North,2015-11-20
TXP_143CAF4EFA,398756.98,City Center,2016-07-28
TXP_E987F0071D,,Coastal Area,2008-01-16
TXP_3C7B8977D3,409902.72,Suburban North,2012-03-17
TXP_8889FAB7C5,130170.89,City Center,2009-09-16
TXP_6FF7EE4167,988556.59,Rural East,2024-11-13
TXP_1C4D376C4C,337490.39,City Center,2006-02-03
TXP_767573F401,527540.39,Rural East,2005-07-22
TXP_1BD4F7EDFF,177378.1,Rural East,2008-02-20
TXP_32E8D042FA,537893.02,Suburban North,
TXP_2683BF1908,136330.77,Suburban North,2016-10-10
TXP_A4B7162068,138586.92,Suburban North,2014-08-11
TXP_AB3E20B32E,179545.93,City Center,2025-03-05
TXP_EFF08E1315,,Coastal Area,2017-06-02
TXP_BE58587E4B,184166.73,City Center,2018-08-11
TXP_CDC9C846C3,239263.2,City Center,2008-05-29
TXP_6B1B7CD6C7,50000.0,City Center,2016-07-24
TXP_3836230F4B,1856847.13,Industrial South,2006-03-02
TXP_8D72094C88,76488.79,,2006-07-25
TXP_8D4100AB31,132329.06,Rural East,2015-11-29
TXP_68D1C29A12,1659445.8,Suburban West,2013-03-27
TXP_862E636C16,467598.85,Coastal Area,2008-07-17
TXP_5A0DEA8C32,639787.7,City Center,2008-10-30
TXP_364AB9842F,710975.57,Industrial South,2013-01-22
TXP_01ACCB8957,2069280.76,Suburban North,2007-05-15
TXP_17D7929A49,204675.51,City Center,2011-10-12
TXP_F949FDED3D,,Rural East,2020-05-12
TXP_2DF21BF8DF,169072.71,Suburban North,2014-05-11
TXP_CEC5CB770D,606503.0,,2020-05-21
TXP_49F0C2D285,458849.15,Coastal Area,2019-03-10
TXP_210B604DF7,234124.12,Industrial South,2015-07-14
TXP_A6E0426DB1,610221.68,Suburban West,2014-06-01
TXP_DC62C2B726,345019.17,City Center,2024-08-28
TXP_56FD2C3BB3,404460.44,City Center,2016-08-02
TXP_4EAB2AB61D,308615.64,Suburban North,2017-10-08
TXP_BF1B9BAE65,164024.23,City Center,2010-04-22
TXP_7BF8BAC1FB,1414371.32,Coastal Area,2010-01-28
TXP_C182A643C1,195373.8,,2007-05-29
TXP_387A0B1D3E,67020.28,City Center,2016-03-28
TXP_19323F3EEF,355128.53,City Center,2009-01-24
TXP_5D7AD060FD,114108.34,City Center,2021-08-09
TXP_4F51098BBA,419682.93,Suburban North,2006-06-16
TXP_9AC556F0DC,1851586.5,Suburban West,2014-10-29
TXP_B0E46F5F07,229387.16,City Center,2022-06-12
TXP_742C295527,447081.51,Suburban West,2011-05-09
TXP_C5BD1A9E65,921062.45,,2013-04-30
TXP_50E64656EC,200020.79,Industrial South,2024-09-14
TXP_B040ED198F,76861.08,,2016-06-21
TXP_AD17DF7E80,157661.57,Suburban North,2012-01-13
TXP_1C8BF675BC,135473.23,Rural East,2012-08-25
TXP_00B4D1AC80,2000000.0,City Center,2010-06-09
TXP_B940745201,50000.0,City Center,2024-09-12
TXP_FA746559DD,223661.14,Suburban West,2023-06-05
TXP_AA18F93607,963528.29,Industrial South,2010-11-22
TXP_A0069E7A34,369625.34,City Center,2015-09-11
TXP_0AE6D59B14,146566.34,,2022-04-07
TXP_8B76137031,771011.15,Industrial South,2005-11-12
TXP_06A01D00E4,433539.87,Suburban West,2014-12-14
TXP_3BCE86240F,66153.93,Rural East,2021-03-26
TXP_B453D4091F,628918.7,Suburban North,2024-03-07
TXP_FFF7ECDDD7,490938.53,Rural East,2019-06-22
TXP_7FC0F5DC79,109181.49,Suburban North,2016-10-21
TXP_477AE4EC8E,1891089.15,Suburban North,2017-12-19
TXP_3C050419DE,259921.72,Industrial South,2020-07-24
TXP_724A96A489,260328.08,City Center,2015-02-10
TXP_8DB1FC8E04,563031.74,Rural East,2017-12-23
TXP_CBA75D8881,245945.52,City Center,2017-09-27
TXP_FCC35F34C9,196334.54,Suburban North,2008-03-27
TXP_72CFE4B993,245040.85,Suburban North,2005-07-30
TXP_16CC7CF82F,327763.7,Suburban North,2016-10-21
TXP_5492246BA1,498056.27,Suburban West,
TXP_8AECC062E4,149443.35,Suburban West,2008-06-10
TXP_819E070041,564878.57,Suburban North,2006-08-25
TXP_56C756164D,167433.52,Industrial South,2015-11-08
TXP_2E57CA3301,245811.08,City Center,2019-08-26
TXP_D3D8D5B326,134848.42,Suburban West,2006-08-01
TXP_B4469A2C88,89966.44,Rural East,
TXP_83F4F90C03,446620.77,Industrial South,2014-10-05
TXP_0587D2E431,566320.88,Rural East,2024-11-15
TXP_2A013E96B9,137544.88,Suburban West,2008-07-04
TXP_D5EE75F2E3,863832.7,Industrial South,2013-03-18
TXP_7A5DC6C225,192918.12,Rural East,2024-02-21
TXP_25BAAFA53E,83119.94,Suburban West,2017-06-17
TXP_E82E0FAA04,,,2020-04-12
TXP_3D5EB4685C,624985.56,City Center,2010-09-23
TXP_25DB5A6513,163557.72,City Center,2023-10-08
TXP_4732E99AD7,176615.12,City Center,2007-10-15
TXP_F880A4D4BC,86794.9,Rural East,2010-09-09
TXP_360EB3998F,127003.84,Rural East,2024-05-28
TXP_41FFC55750,309121.13,Suburban West,2008-05-23
TXP_311D4B6E66,159290.46,City Center,2024-08-11
