Taxpayer ID,Property Value,Location,Ownership Date
TXP_ABBFDC7634,557593.13,Suburban West,2021-10-08
TXP_C1E78C2555,260486.775,Coastal Area,2015-06-25
TXP_C8FA1FA514,256370.28,Suburban West,2006-08-10
TXP_67C2535FCD,97534.76,City Center,2013-02-14
TXP_3BA24D8571,867109.62,Suburban West,2009-07-12
TXP_030EA40C33,169766.17,Industrial South,2018-07-10
TXP_5B68A2A6E2,765602.9,Industrial South,2011-08-04
TXP_82084B1DE7,459671.07,Rural East,2007-03-17
TXP_14FEE4DA5A,529167.41,Suburban West,2010-08-22
TXP_DCED4F1223,651249.6,Suburban West,2013-06-11
TXP_71202F1A26,380407.38,Suburban North,2025-02-17
TXP_5C2D3F62BA,167987.36,Suburban West,2010-04-30
TXP_B81AFAF7F0,527183.6,Coastal Area,2006-12-25
TXP_9A4C659339,96296.41,Industrial South,1900-01-01
TXP_32D3B73320,686560.31,Suburban West,2018-08-05
TXP_CD85AC0FBD,1485818.46,City Center,2010-06-06
TXP_AF563F779C,95917.59,Coastal Area,2022-12-26
TXP_67202576A0,52772.06,Suburban North,2005-08-12
TXP_8ACB54CE81,492956.68,Suburban West,2022-04-18
TXP_BF3A4834A2,287146.96,Suburban North,2019-05-18
TXP_F4381AAB03,65246.19,Rural East,2022-09-20
TXP_0F8F6A50DC,69211.81,Suburban North,1900-01-01
TXP_B28CF2BF68,408376.98,Suburban North,2022-11-28
TXP_D895081389,334217.69,City Center,2008-08-28
TXP_53CB1DD27C,72846.22,Suburban West,2012-11-24
TXP_4BD18717EC,853488.54,Suburban West,2021-10-27
TXP_489E446BB0,1452388.71,Coastal Area,2019-03-14
TXP_79B1036802,58203.98,Industrial South,2018-12-27
TXP_D98247D932,116967.09,City Center,2011-09-29
TXP_B420751F2C,164451.36,Suburban West,2020-08-01
TXP_E3E52342B1,176748.98,City Center,2009-03-19
TXP_EBD8460A50,260486.775,Unknown,2017-08-14
TXP_18B2EA57AD,1758845.01,Suburban North,2020-09-28
TXP_53B9174142,197510.49,Suburban West,1900-01-01
TXP_BC6113A3CC,379167.93,Coastal Area,2011-01-31
TXP_279D063BED,90145.7,City Center,2006-03-06
TXP_1494DEB6E2,185420.3,Coastal Area,2019-05-22
TXP_30D2F29051,291094.12,Rural East,2013-12-21
TXP_EB08652143,275132.11,Suburban North,2014-05-08
TXP_C1A6CF9A82,50000.0,Suburban West,2019-09-04
TXP_36AF165726,199606.62,City Center,2006-05-01
TXP_636A696A15,624227.06,City Center,2024-03-02
TXP_B19A6C8198,70470.12,Unknown,2023-03-28
TXP_25C69A9222,2000000.0,City Center,2011-01-30
TXP_08A5421F35,299802.73,City Center,2015-10-23
TXP_D8F67018B8,352486.57,Industrial South,2006-09-15
TXP_446B7B65B6,68421.15,Suburban West,2019-02-07
TXP_315DDC64C2,301988.92,City Center,2024-04-26
TXP_774CA03EAD,283620.46,Suburban West,2025-03-24
TXP_44E753F4F0,1827312.0,Suburban North,2017-10-29
TXP_AE6AB673D2,553089.01,Suburban North,2008-01-05
TXP_92F155DC03,260486.775,City Center,2022-05-17
TXP_9970411612,757543.59,Suburban North,2011-01-07
TXP_886AACB783,82737.35,Unknown,2019-06-08
TXP_96CEA2A04B,115786.84,Suburban North,2021-09-07
TXP_E1C5961EA8,1479129.59,Coastal Area,2008-09-06
TXP_5785D588C7,242920.99,Suburban West,2015-05-26
TXP_AAD02C2F21,746370.46,Suburban West,2012-12-07
TXP_1A831F39C7,431703.13,Suburban West,2009-06-25
TXP_9E59246484,485768.32,Suburban North,2015-09-19
TXP_5F740D3E05,381159.48,Suburban West,2012-09-23
TXP_B628B3DABA,162294.01,City Center,2025-02-02
TXP_2CC9FB1E36,50000.0,Rural East,2022-10-19
TXP_1ED1357E5C,2000000.0,City Center,2023-08-15
TXP_421DD410D7,156855.92,Unknown,2005-07-02
TXP_E60A642D6D,161017.46,Suburban North,1900-01-01
TXP_733B1E9334,260486.775,Suburban North,2021-12-18
TXP_39170B4517,408453.06,Suburban North,2013-01-26
TXP_536F10757E,170592.7,Suburban West,2024-07-01
TXP_DDE844FD76,944016.82,Suburban West,2006-08-03
TXP_1FFD34BBD2,1029155.99,Industrial South,2017-01-10
TXP_FC0365368A,184394.18,Suburban West,2012-03-30
TXP_133F0C88FE,260486.775,City Center,2012-11-30
TXP_D386E876B2,240347.97,Coastal Area,2021-12-26
TXP_F775986B8A,112076.96,Suburban West,2015-09-02
TXP_C9727F2234,108171.24,Suburban West,2022-06-13
TXP_D5B008EBB5,378255.19,Unknown,2024-05-15
TXP_59802B2F83,2052765.35,City Center,2018-05-24
TXP_C597A7EF76,546669.38,Industrial South,2017-02-16
TXP_A52D2F6979,269347.27,Industrial South,2007-06-15
TXP_335AE03D36,416296.22,Industrial South,2006-01-02
TXP_819D7E1412,216358.6,Unknown,2024-05-31
TXP_933A9544E0,158118.12,Rural East,2017-04-13
TXP_6856A3CD74,1701142.33,Suburban North,2020-08-06
TXP_C085FA140F,181565.96,Rural East,2010-01-04
TXP_F1F266C036,90779.85,Rural East,1900-01-01
TXP_A5E7CAF5E0,154376.23,Coastal Area,2010-05-08
TXP_C525D2B01A,763347.35,City Center,2023-01-01
TXP_8F99321E42,801963.34,Suburban West,2017-05-17
TXP_0C6AA44938,398032.12,City Center,2007-10-24
TXP_A2B8452FFC,650890.94,Industrial South,2012-10-01
TXP_23ABA9FA99,144089.18,City Center,2005-06-24
TXP_9DEEF4D251,92011.87,Industrial South,2005-09-09
TXP_F6FA46BADD,297555.0,Rural East,2016-03-11
TXP_BB83056A66,438021.94,Rural East,2011-05-22
TXP_A2E4FF8EC6,947417.21,Industrial South,2008-07-01
TXP_64AE57110C,72529.39,Industrial South,2021-11-03
TXP_518F16C054,233903.62,Suburban North,2019-12-31
TXP_8A0C0117D9,118623.05,Rural East,2005-12-01
TXP_D7E28A85E7,50000.0,Rural East,2021-08-30
TXP_D1A1295215,254557.3,Suburban West,2007-05-15
TXP_D537FA9D25,1210598.44,Industrial South,2007-02-15
TXP_E993538E55,209409.43,Suburban West,2021-05-03
TXP_3F7863B9C1,207244.19,Suburban West,2005-07-16
TXP_6290B884B4,70458.0,Unknown,2016-01-23
TXP_F894835176,200630.51,Suburban West,2024-10-01
TXP_821B5D9FF9,50239.47,City Center,2021-04-14
TXP_81085A03BE,427292.15,City Center,2008-10-15
TXP_D2A02C46A4,121181.72,City Center,2017-11-09
TXP_45C13C4730,769203.35,Suburban West,2007-10-05
TXP_FE3EC23FA5,50000.0,City Center,2016-01-28
TXP_0519D318BF,751106.15,Rural East,2007-04-26
TXP_3C0BACA125,112190.54,Suburban North,2010-04-14
TXP_428C9F5860,1054311.27,City Center,2005-12-05
TXP_1817172DEF,417477.86,City Center,2008-10-27
TXP_083476009D,922558.6,Suburban North,2007-02-15
TXP_F4D5870D73,227101.18,Suburban North,2019-09-29
TXP_4469E5C781,564242.72,Suburban West,2019-04-29
TXP_5368EFE38D,277246.51,Rural East,2021-09-26
TXP_40F4774664,68759.99,Unknown,2007-08-25
TXP_6C7F882DE4,109114.07,Rural East,2009-07-31
TXP_AFDFFE00F9,994452.1,Industrial South,2022-11-19
TXP_3B786C021B,212780.39,Industrial South,2016-09-23
TXP_58C694DC46,248197.99,City Center,2005-09-30
TXP_C746DC3B36,177350.26,Suburban North,2024-06-09
TXP_A2087F8CFC,128300.26,Rural East,2006-01-19
TXP_4CD2EB709D,155663.04,Suburban West,2014-10-02
TXP_D6D34BEE5E,222537.64,Rural East,2020-04-26
TXP_47998CD377,175229.65,City Center,2020-10-31
TXP_1AD19EC905,754132.29,Suburban West,2006-12-29
TXP_2B84E0C17C,162868.72,Suburban West,2014-12-26
TXP_0088C830C6,860393.12,Rural East,2017-06-19
TXP_0AA069FA76,150141.39,Suburban North,2018-06-18
TXP_616B87B7E7,223415.93,City Center,2006-11-27
TXP_46559908E1,131356.88,City Center,2007-06-21
TXP_468126A52A,232770.16,Industrial South,2005-10-07
TXP_7D82FC702F,204848.42,City Center,2020-03-15
TXP_9B2F62DF34,495666.53,City Center,2020-04-22
TXP_E75DB5690E,213269.51,Industrial South,2024-10-11
TXP_8A7FF12FEC,1002668.15,City Center,2010-07-04
TXP_E262436B68,127475.09,City Center,2020-12-22
TXP_D0252A31A4,342547.82,City Center,2016-05-15
TXP_856BB39EAB,408736.54,City Center,2017-12-11
TXP_5BFB7E3929,663344.38,Suburban North,1900-01-01
TXP_9595761C05,123454.68,Coastal Area,2005-12-03
TXP_08E0E75DE0,595587.51,Coastal Area,2023-10-02
TXP_CC0087AF1D,1627885.76,Rural East,2007-12-18
TXP_F14B4A51E4,529783.79,Suburban North,2019-01-18
TXP_9970411612,106916.58,Coastal Area,2017-06-07
TXP_64D3AA4226,182588.06,Rural East,2010-12-02
TXP_D6B24E85E6,265166.73,Unknown,2013-11-18
TXP_A951651AEB,145541.31,Industrial South,2016-05-05
TXP_F099B9E51E,773188.12,City Center,2010-01-25
TXP_BC3738FB83,73553.94,Suburban West,2006-05-21
TXP_F4591E64E6,118012.03,Suburban West,2013-04-13
TXP_726E8C160A,1821825.92,Coastal Area,2017-11-18
TXP_F821E62FE8,157551.11,Rural East,1900-01-01
TXP_9B394CEB67,549102.32,Industrial South,2022-09-21
TXP_635151D080,260486.775,Suburban West,2005-08-21
TXP_C1DC9AE757,260486.775,Suburban West,2019-06-14
TXP_70A8082C78,254084.91,Rural East,2021-04-21
TXP_F3BE388879,310952.07,Suburban North,2012-04-14
TXP_BC3738FB83,165402.49,City Center,2019-05-10
TXP_861DCAA61E,377191.39,Suburban North,2024-06-13
TXP_63D5378DCE,530418.04,Suburban North,2022-11-16
TXP_5E4A672965,106178.34,Suburban North,2011-12-05
TXP_16199D6185,173218.18,Industrial South,2015-07-25
TXP_63B299F72F,314428.57,City Center,2017-07-22
TXP_7A8641A099,364153.32,City Center,2008-12-19
TXP_3DE4C4BB48,99508.91,Rural East,2007-09-02
TXP_D98247D932,930163.96,Suburban North,2018-04-10
TXP_9AEF481A98,223163.02,Suburban West,2015-07-10
TXP_7B11F516B9,184510.79,City Center,2011-09-17
TXP_3341BD504A,804032.48,City Center,2013-11-02
TXP_6180432AFB,1901512.83,City Center,2022-09-18
TXP_DAF404B26A,362741.47,Rural East,2016-09-01
TXP_7A50BC047A,425917.77,Industrial South,2012-05-17
TXP_70A8082C78,288102.68,Coastal Area,2021-01-16
TXP_DBD77BCBED,260486.775,Suburban West,2019-08-06
TXP_A8C9D79CE6,390245.58,Suburban North,2024-04-24
TXP_F982CBD1B4,85126.28,Rural East,2009-05-30
TXP_B156745335,256587.46,City Center,2015-07-12
TXP_5E876F30A0,130279.41,Coastal Area,1900-01-01
TXP_3DE75EA82E,138546.37,City Center,2013-08-24
TXP_65DA2588A1,75291.24,Suburban North,2007-03-22
TXP_9A45A48CD6,682361.37,Coastal Area,2013-03-26
TXP_D32C8BEB02,135841.54,Suburban West,2009-11-26
TXP_DB554F4B75,142543.35,Rural East,2009-03-04
TXP_46BC38BF2C,50000.0,Suburban West,2008-08-31
TXP_49CBFED1AB,869818.94,Suburban West,2008-10-11
TXP_B0CF066050,456154.35,City Center,2010-04-08
TXP_095FCF4E91,92751.34,Suburban West,1900-01-01
TXP_BA09ED2A20,114668.63,Suburban West,2017-02-20
TXP_C72858D434,91988.44,City Center,2015-08-20
TXP_B9163630EC,167509.52,Rural East,2023-09-27
TXP_A05188300C,161158.01,Suburban North,2010-05-30
TXP_5A62734D74,1752574.05,Rural East,2017-11-26
TXP_4BD18717EC,166639.76,City Center,2011-05-02
TXP_F3358791F3,338298.18,City Center,2018-04-08
TXP_B911CC6FD0,117250.27,City Center,2010-06-06
TXP_FEBD2E8EA3,498870.77,Rural East,2006-04-16
TXP_C44108E5AD,162821.72,Suburban North,2022-07-07
TXP_E6694BA947,73773.43,Suburban North,2009-03-01
TXP_2A18D77345,50000.0,Industrial South,2018-07-28
TXP_F200246D8D,260486.775,Suburban West,2013-12-07
TXP_D11BE96836,2297322.35,Unknown,2018-05-16
TXP_1C2A7B2D7D,2000000.0,City Center,2010-05-08
TXP_129A045E8F,52556.75,Coastal Area,2016-02-24
TXP_7A72582FE8,157113.68,Suburban North,1900-01-01
TXP_DBB035C28D,219921.95,Suburban North,2016-04-13
TXP_C5D0B0D4ED,133963.96,Suburban West,2009-09-02
TXP_F865F1C523,194674.6,Suburban North,2018-09-04
TXP_309850D155,156855.25,Industrial South,2012-11-15
TXP_3458FFBE32,370687.03,Suburban West,2022-06-15
TXP_F14B4A51E4,260486.775,Suburban North,2021-01-02
TXP_6C96522192,52091.34,City Center,2015-11-17
TXP_C1FA7C0B7B,342961.3,Coastal Area,2010-05-24
TXP_5465B51D49,129563.56,City Center,2016-10-21
TXP_729F6B6E4C,727390.55,Suburban West,2010-02-12
TXP_468126A52A,212463.38,Unknown,2008-07-12
TXP_C746DC3B36,125012.06,Coastal Area,2021-05-28
TXP_299B183D5A,736076.39,City Center,2011-07-03
TXP_2753F318EA,114064.01,City Center,2012-07-17
TXP_25C3238850,559300.26,City Center,2018-07-23
TXP_9970411612,380785.69,Suburban North,2016-03-14
TXP_00AB6C5B94,764297.57,Suburban West,2013-01-07
TXP_0B9EB0963E,392241.83,City Center,2006-08-11
TXP_DF920C0983,618320.31,Industrial South,2025-04-19
TXP_CB9562C456,276518.53,Suburban West,2018-06-29
TXP_0AFAE906CE,997245.94,City Center,2018-11-15
TXP_C43863B191,224487.87,Coastal Area,2020-08-05
TXP_0AA2D63976,75020.57,City Center,2015-09-01
TXP_31F9A15534,77412.03,Suburban North,2007-09-08
TXP_7A130D1BE4,54994.82,City Center,2012-04-19
TXP_6971F10441,1318834.17,Industrial South,2011-09-14
TXP_B72ED3C636,242789.73,Suburban North,2010-08-16
TXP_6CF9CB8E53,50084.01,Suburban West,2018-01-30
TXP_F1C42AEEB4,395632.57,Suburban West,2014-11-17
TXP_311502E6C7,50000.0,Coastal Area,2015-05-26
TXP_726E8C160A,2094261.81,Suburban North,2015-05-23
TXP_ABBFDC7634,57449.37,Rural East,2010-02-26
TXP_65B5588F07,218682.94,Industrial South,2020-07-07
TXP_42EE935158,266301.28,Rural East,2013-11-04
TXP_E6B5613FF9,390585.96,Suburban North,2014-09-11
TXP_C442AB66D4,58668.61,Rural East,2007-07-04
TXP_E9289EEA07,711463.84,City Center,2007-06-15
TXP_A02868169E,296487.78,Rural East,1900-01-01
TXP_4E0B8B6202,260486.775,Industrial South,2021-07-02
TXP_D7E28A85E7,120486.94,Coastal Area,2010-07-13
TXP_0FF74E60DB,193217.83,Coastal Area,2023-05-29
TXP_AFF0611FC2,67696.21,Industrial South,2018-12-11
TXP_F7ED43CEC4,191103.42,Rural East,2013-09-30
TXP_B156745335,355580.56,City Center,2010-06-02
TXP_F5DF3B2DA3,51515.37,City Center,2011-02-10
TXP_B51BBB6B33,76884.92,Industrial South,2011-06-03
TXP_CDA175277D,117815.62,Suburban West,2017-10-16
TXP_24E8FF5D83,106027.98,City Center,2023-03-19
TXP_1164A2E4D7,90512.04,City Center,2006-12-14
TXP_39B30BF994,145756.25,Unknown,2008-06-17
TXP_5837AC8FBC,338722.32,Industrial South,2020-01-15
TXP_FB612CB35F,68045.05,Industrial South,2010-03-21
TXP_1171103657,82408.32,Industrial South,2018-05-07
TXP_BCBCCE5949,296164.24,Coastal Area,2020-04-08
TXP_AD6EBC51BA,612280.11,Industrial South,2007-03-21
TXP_9F5924FBFF,260486.775,City Center,2020-11-03
TXP_AA1F2F5CBB,86254.32,Suburban West,2022-01-01
TXP_AD968DEA99,111352.06,City Center,2024-10-04
TXP_D0DAA07E36,103180.55,Suburban North,2024-04-09
TXP_D15635B785,260486.775,Suburban North,2019-10-26
TXP_819D7E1412,165298.46,Rural East,2014-08-26
TXP_1AE90B06A3,1865673.5,Suburban North,2011-08-07
TXP_5484233E0A,339210.01,Industrial South,2006-04-01
TXP_0A78B11C9A,602000.01,City Center,2008-01-27
TXP_EF45404DFC,337937.52,Suburban North,2023-09-04
TXP_A7D4BB0701,201879.66,Suburban North,2015-02-04
TXP_9D1045BD98,186910.85,Industrial South,2016-01-05
TXP_3BA5A744B6,50000.0,Rural East,2005-06-07
TXP_34BAB168FB,447207.62,City Center,2011-03-08
TXP_1C2A7B2D7D,800559.49,Suburban West,2012-05-25
TXP_A4BFBB5A56,55812.63,Suburban West,2020-12-12
TXP_6F89B67EAE,141693.79,Coastal Area,2009-03-13
TXP_795D3E8323,91470.57,Coastal Area,2009-09-09
TXP_00D0C5D3BF,644929.26,City Center,2016-09-11
TXP_13BF62F48B,72877.26,Suburban North,2014-03-22
TXP_4ECB2D730F,251332.8,Industrial South,2016-05-06
TXP_FC012F2E15,934608.33,Suburban West,2019-11-02
TXP_55180C2514,182151.49,Rural East,2021-12-31
TXP_C9EE6BD8E5,272880.36,Coastal Area,2010-08-05
TXP_D6B24E85E6,82902.64,Coastal Area,2009-11-19
TXP_85EFF06C11,229124.06,Suburban North,2025-03-08
TXP_729F6B6E4C,127751.61,City Center,2008-06-19
TXP_C34061FBF0,216419.28,City Center,2006-01-04
TXP_AD4700B946,1666135.61,Suburban West,1900-01-01
TXP_C9368E5FA4,1226906.34,Suburban West,2005-06-13
TXP_939953DE3E,896800.39,Coastal Area,2022-12-01
TXP_920EAD3D33,1231618.13,City Center,2007-11-07
TXP_1E41512652,245015.46,Suburban North,2015-10-10
TXP_A09A5D024E,326492.07,City Center,2020-05-26
TXP_A8C9D79CE6,61065.8,Suburban West,2021-05-13
TXP_762598A433,232415.32,Suburban North,2007-04-10
TXP_99B6652503,260486.775,Suburban North,2009-09-13
TXP_EE0D6CA463,85819.3,Industrial South,2013-09-09
TXP_6445C7F5D3,377616.9,City Center,2014-11-21
TXP_052020BC3A,260486.775,City Center,1900-01-01
TXP_CCA7B86995,209225.42,Rural East,2012-10-21
TXP_D46A59D8B7,358459.74,Suburban West,2019-09-20
TXP_1B3988953E,260486.775,Suburban West,2006-04-13
TXP_5211DA5315,181260.85,Unknown,2022-08-02
TXP_9F9B80A8A2,187962.9,Suburban North,2015-01-26
TXP_9595761C05,169967.84,City Center,2022-04-26
TXP_6BB849EEDF,50000.0,Rural East,2007-05-02
TXP_C24F747782,227477.11,Coastal Area,2014-11-20
TXP_37E1361032,459712.48,Industrial South,2010-05-03
TXP_92668373B4,180048.27,Suburban West,2013-05-24
TXP_AD7C7D7DD4,178726.01,Suburban West,2012-10-09
TXP_B28CF2BF68,78578.02,Suburban North,2011-12-15
TXP_F731D3245D,93560.29,Rural East,2018-03-11
TXP_EB3E06292B,310333.93,Coastal Area,2008-05-14
TXP_68CC31E87F,163169.66,Rural East,2015-05-20
TXP_FB648F40CF,260486.775,Industrial South,2011-07-27
TXP_06D697DB09,247155.75,Suburban West,2007-01-11
TXP_C37EF1D250,371557.49,Industrial South,2009-03-05
TXP_8790579DE1,129011.34,Coastal Area,2013-12-26
TXP_7DFE298387,331067.16,Suburban West,2015-09-27
TXP_2D85DCB938,2309204.01,Suburban West,2006-09-05
TXP_902605EDA4,2000000.0,Suburban North,2013-01-07
TXP_5DE5C3E61E,548104.03,Suburban West,2015-04-23
TXP_B19A6C8198,331262.71,Suburban West,2021-09-27
TXP_51DDC345EB,539879.46,City Center,2008-08-17
TXP_D71029DD47,763174.23,Rural East,2005-12-26
TXP_CC0087AF1D,441575.97,Coastal Area,2014-08-30
TXP_47E55A6161,221887.91,Suburban North,2015-03-20
TXP_B8CAE14BD8,157579.81,City Center,2019-06-30
TXP_B571932FEE,2183241.44,Unknown,2008-06-12
TXP_206BFDA088,304852.85,Suburban West,2019-10-06
TXP_BC418D348D,144211.07,Industrial South,2006-06-21
TXP_EB3E06292B,50000.0,City Center,2011-01-03
TXP_430C0EDB95,595354.86,Coastal Area,2019-02-02
TXP_0FD37B5C6A,134008.36,City Center,2008-02-18
TXP_F4D4E792DF,407218.86,City Center,2007-11-13
TXP_B1F5DAC44B,694435.89,Rural East,2013-08-13
TXP_62E0BF0479,135173.24,Suburban West,2014-06-10
TXP_D15635B785,369800.63,Rural East,2011-04-02
TXP_71E5B2940B,215436.45,City Center,2019-12-11
TXP_9E93EBB5EF,72879.34,Suburban North,2019-02-24
TXP_2F127F33C4,256195.38,City Center,2015-06-11
TXP_D380E0BE01,64066.35,Suburban North,2023-07-28
TXP_F1BB3F3CD4,582696.98,Rural East,2009-04-21
TXP_5C06D5EF87,260486.775,City Center,2018-11-25
TXP_ACDC88397B,166187.54,City Center,2020-01-19
TXP_812A14FDA7,2000000.0,Coastal Area,2019-03-20
TXP_9728A97E97,812573.4,Rural East,2017-10-10
TXP_BBEFF85920,577624.82,Suburban North,2018-02-19
TXP_95E3E88E58,253901.61,Suburban West,2013-03-12
TXP_57C891D6C2,757492.45,Coastal Area,2023-07-02
TXP_54AA3362C8,396298.58,Suburban North,2022-03-16
TXP_D40D672DD9,464297.37,Industrial South,2021-12-04
TXP_092595024B,171867.81,Suburban West,2020-02-14
TXP_6A0D793275,1237038.46,Coastal Area,2016-09-19
TXP_2F2F9F056A,326505.44,City Center,2009-09-29
TXP_18CDCECB7B,867379.05,Rural East,2021-11-18
TXP_CEE387A3A7,423891.0,Unknown,2009-06-19
TXP_49BA85A556,376230.89,City Center,2020-07-05
TXP_EE3EB70E88,712773.07,City Center,2023-11-13
TXP_F90676DFDF,260486.775,Suburban North,2016-01-02
TXP_F4D5870D73,133797.3,Suburban North,2016-03-01
TXP_569B8406AD,741453.12,Coastal Area,2017-11-20
TXP_A8C9D79CE6,802331.87,Rural East,2013-02-19
TXP_580F1C8EE0,666541.99,Suburban North,2014-11-10
TXP_712B0831DE,56189.95,Industrial South,2015-12-25
TXP_FBDE4011A1,378059.41,Suburban West,2023-11-29
TXP_DAFA02158E,352260.66,Suburban West,1900-01-01
TXP_053684BC07,200608.8,Suburban West,2006-08-17
TXP_83432760BE,269303.05,Suburban North,2015-11-20
TXP_13A8D70CBC,427874.12,Suburban North,2016-07-28
TXP_EA069D6B3E,260486.775,Suburban West,2008-01-16
TXP_3A2D4BF317,409902.72,Suburban North,2012-03-17
TXP_8CB81F22D7,130170.89,City Center,2009-09-16
TXP_734167367B,1692590.69,Rural East,2024-11-13
TXP_1A970B38A7,110174.8,Suburban North,2006-02-03
TXP_7ACB2DC1D3,2190131.49,Unknown,2005-07-22
TXP_1A389DD9E6,502334.78,Rural East,2008-02-20
TXP_31D99A857D,537893.02,Suburban North,2012-05-24
TXP_24D6D44F28,136330.77,Suburban North,2016-10-10
TXP_A8D0FF2851,138586.92,Suburban North,2014-08-11
TXP_AE72F41991,179545.93,City Center,2025-03-05
TXP_F099B9E51E,1189336.2,Coastal Area,2017-06-02
TXP_C0A9D3B985,184166.73,City Center,2018-08-11
TXP_D054BB3120,260486.775,City Center,2008-05-29
TXP_6D8116E383,50000.0,City Center,2016-07-24
TXP_3648B422B0,1856847.13,Unknown,2006-03-02
TXP_919EF58C44,76488.79,Coastal Area,2006-07-25
TXP_912F697591,132329.06,Rural East,2015-11-29
TXP_6B74CC3EB8,467598.85,Suburban West,2013-03-27
TXP_8AA2CDC761,477934.27,Rural East,2008-07-17
TXP_5BEA06CB95,232364.04,Rural East,2008-10-30
TXP_34BAB168FB,138008.88,Suburban North,2013-01-22
TXP_01947BAC72,594777.49,City Center,2007-05-15
TXP_15D3B99A5A,881370.28,Rural East,2011-10-12
TXP_F788558DF6,169072.71,Unknown,2020-05-12
TXP_2BCF4592C1,606503.0,Suburban North,2014-05-11
TXP_D1A1295215,458849.15,Coastal Area,2020-05-21
TXP_48E6EEF93C,234124.12,Industrial South,2019-03-10
TXP_1F531C9574,610221.68,Suburban West,2015-07-14
TXP_AAF00F1EF7,345019.17,City Center,2014-06-01
TXP_DE7B9B7569,404460.44,City Center,2024-08-28
TXP_580F1C8EE0,308615.64,Suburban North,2016-08-02
TXP_4F0B8749A3,164024.23,Unknown,2017-10-08
TXP_C171244308,195373.8,Suburban North,2010-04-22
TXP_8039D2F949,67020.28,Unknown,2010-01-28
TXP_C39F81116C,355128.53,City Center,2007-05-29
TXP_36934C1229,114108.34,City Center,2016-03-28
TXP_174643D254,419682.93,Suburban North,2009-01-24
TXP_5F368310E5,173176.56,Coastal Area,2021-08-09
TXP_4F484B59CB,1494691.51,City Center,2006-06-16
TXP_9ED5CB9FA9,1646485.66,Suburban West,2014-10-29
TXP_B5725CCEE7,921062.45,Coastal Area,2022-06-12
TXP_78738D9BA1,200020.79,Unknown,2011-05-09
TXP_C764CD49D8,76861.08,Coastal Area,2013-04-30
TXP_506E7B5F71,157661.57,Suburban North,2024-09-14
TXP_B4D56ED250,135473.23,Rural East,2016-06-21
TXP_B1907F50FD,2000000.0,City Center,2012-01-13
TXP_1AD19EC905,50000.0,City Center,2012-08-25
TXP_0088C830C6,223661.14,Suburban West,2010-06-09
TXP_BC6E46420A,963528.29,Industrial South,2024-09-12
TXP_F894835176,369625.34,City Center,2023-06-05
TXP_ADA5C2020F,146566.34,Suburban West,2010-11-22
TXP_A4BB5AD95E,771011.15,Industrial South,2015-09-11
TXP_0B0D4F0BC5,433539.87,Suburban West,2022-04-07
TXP_8FA3750C04,2064923.67,Rural East,2005-11-12
TXP_0686429AD2,66153.93,Rural East,2014-12-14
TXP_39B30BF994,620300.61,Suburban West,2021-03-26
TXP_B81AFAF7F0,97365.73,Suburban West,1900-01-01
TXP_FFED812579,63691.62,City Center,2019-06-22
TXP_84183B0504,93094.17,City Center,2016-10-21
TXP_4676C912F3,259921.72,Industrial South,2017-12-19
TXP_39C7E62E61,260328.08,City Center,2020-07-24
TXP_759154D494,563031.74,Rural East,2015-02-10
TXP_91A3F8FF08,245945.52,City Center,1900-01-01
TXP_CD85AC0FBD,196334.54,Suburban North,2017-09-27
TXP_FBDE4011A1,245040.85,Suburban North,2008-03-27
TXP_761A077990,327763.7,Suburban North,2005-07-30
TXP_155FF4FFEA,498056.27,Suburban West,2016-10-21
TXP_5502A2F7D7,149443.35,Suburban West,2019-01-25
TXP_8F4D739250,564878.57,Suburban North,2008-06-10
