Taxpayer ID,Declared Income,Deductions,Sector,prop_count,prop_value_total,prop_value_avg,prop_value_max,prop_value_min,prop_loc_distinct_count,prop_ownership_earliest,prop_ownership_latest,directorship_count,comp_distinct_count
TXP_876BAED030,44149.24,5731.97,Services,0,0.0,,,,0,,,0,0
TXP_C43863B191,24473.18,1200.71,Construction,4,809845.95,202461.4875,353474.97,50000.0,3,2005-12-24,2022-03-04,0,0
TXP_47D79046C5,34580.11,5433.83,Manufacturing,2,2185286.48,1092643.24,2000000.0,185286.48,2,2015-09-13,2021-01-08,0,0
TXP_D0AE974FA3,93928.53,10283.37,Services,0,0.0,,,,0,,,0,0
TXP_6B4739B4A6,97722.46,22764.91,Retail,1,82853.17,82853.17,82853.17,82853.17,1,2022-01-10,2022-01-10,0,0
TXP_2BE30841C7,160735.34,10926.3,Healthcare,1,556780.34,556780.34,556780.34,556780.34,1,2023-02-18,2023-02-18,0,0
TXP_7068CAB2BA,43118.46,8160.44,Technology,1,84488.64,84488.64,84488.64,84488.64,1,2005-09-11,2005-09-11,0,0
TXP_EF45404DFC,30041.11,2688.57,Construction,3,1415778.91,471926.3033333333,557826.94,337937.52,2,2019-12-02,2023-09-04,0,0
TXP_A7F94FB759,132409.35,28202.95,Manufacturing,2,564007.575,282003.7875,303520.8,260486.775,1,2010-12-23,2014-11-17,0,0
TXP_31773CF78B,63012.09,9687.34,Retail,0,0.0,,,,0,,,0,0
TXP_17576D977C,30797.57,5658.2,Retail,1,182380.26,182380.26,182380.26,182380.26,1,1900-01-01,1900-01-01,0,0
TXP_68FB66913F,19450.29,3969.63,Retail,3,2294498.75,764832.9166666666,2000000.0,74994.36,3,2005-08-02,2016-01-15,0,0
TXP_68450500D9,43820.55,3586.91,Healthcare,0,0.0,,,,0,,,0,0
TXP_7365BBA4B9,250000.0,39202.16,Education,0,0.0,,,,0,,,0,0
TXP_9FF332470C,158312.68,27551.15,Retail,3,558845.97,186281.99,311732.04,120882.62,2,2006-10-08,2012-09-07,0,0
TXP_8F4EBBB8A6,17497.79,1405.25,Education,1,71198.14,71198.14,71198.14,71198.14,1,2016-06-06,2016-06-06,0,0
TXP_BCD6EADA31,52298.65,7395.1,Healthcare,0,0.0,,,,0,,,3,3
TXP_F788558DF6,56507.86,8050.14,Services,1,169072.71,169072.71,169072.71,169072.71,1,2020-05-12,2020-05-12,0,0
TXP_6C02A5F5EA,31272.56,6855.45,Retail,0,0.0,,,,0,,,0,0
TXP_02546DF5D3,35758.52,3546.24,Services,0,0.0,,,,0,,,0,0
TXP_CC824F0872,115758.73,17627.83,Manufacturing,3,1818400.1400000001,606133.38,900145.93,282793.29,2,1900-01-01,2021-06-21,0,0
TXP_6ABB6BEE6D,88389.27,15617.26,Healthcare,0,0.0,,,,0,,,0,0
TXP_518B7415F0,38637.93,6585.54,Services,0,0.0,,,,0,,,0,0
TXP_97B138C5B1,51532.79,7876.12,Services,2,540873.54,270436.77,326229.73,214643.81,2,2013-12-22,2014-07-31,0,0
TXP_184C659839,48455.39,8390.38,Manufacturing,1,640213.1,640213.1,640213.1,640213.1,1,2020-11-04,2020-11-04,0,0
TXP_6588CAE94B,69385.92,7775.02,Finance,1,401894.64,401894.64,401894.64,401894.64,1,1900-01-01,1900-01-01,0,0
TXP_81E23891CA,111994.01,17269.8,Manufacturing,0,0.0,,,,0,,,2,2
TXP_DB00E54BFA,34254.65,6649.94,Education,1,946400.18,946400.18,946400.18,946400.18,1,2021-09-20,2021-09-20,0,0
TXP_C80FC0C7FD,43767.11,6232.76,Services,0,0.0,,,,0,,,0,0
TXP_6CCF16F3FF,32856.19,3632.52,Healthcare,4,1857508.31,464377.0775,616694.37,303882.47,3,2009-02-09,2018-09-29,1,1
TXP_E14A4D4D2B,59314.93,8511.33,Retail,0,0.0,,,,0,,,0,0
TXP_C6BF5E5A38,25004.41,4695.71,Education,1,180079.7,180079.7,180079.7,180079.7,1,2012-10-18,2012-10-18,0,0
TXP_B78D9259F5,43829.65,8091.22,Services,0,0.0,,,,0,,,0,0
TXP_E86349057C,32661.8,5189.82,Services,2,1440025.63,720012.815,943780.65,496244.98,2,2020-12-15,2025-02-15,0,0
TXP_A80BBA5B05,195113.58,42257.58,Healthcare,0,0.0,,,,0,,,0,0
TXP_15FE45E77E,57117.01,8447.06,Technology,2,1764326.92,882163.46,1626615.18,137711.74,1,2011-03-09,2023-07-15,0,0
TXP_24F7AA54A6,92356.85,18371.49,Services,0,0.0,,,,0,,,2,2
TXP_BEA76D134B,193131.63,11163.83,Healthcare,2,1102833.01,551416.505,859603.64,243229.37,2,2013-12-01,2023-01-03,0,0
TXP_8746FEF5DE,191899.23,27700.05,Other,0,0.0,,,,0,,,0,0
TXP_95E2BA85CB,32528.63,979.93,Services,1,755927.63,755927.63,755927.63,755927.63,1,2020-12-22,2020-12-22,0,0
TXP_9DEEF4D251,32123.26,4137.84,Construction,1,92011.87,92011.87,92011.87,92011.87,1,2005-09-09,2005-09-09,0,0
TXP_73B9450AE3,25299.25,2273.88,Retail,4,1204794.81,301198.7025,640599.16,78618.69,3,2008-05-21,2017-07-03,0,0
TXP_1F0E33AAC8,124218.42,16291.8,Technology,0,0.0,,,,0,,,0,0
TXP_2AE3A903B9,129668.58,28854.38,Manufacturing,2,366327.64,183163.82,312869.39,53458.25,1,2013-06-22,2016-10-22,0,0
TXP_33B6145AAD,55895.36,8750.12,Retail,0,0.0,,,,0,,,3,3
TXP_B805260AE5,69785.18,4626.11,Technology,1,446620.77,446620.77,446620.77,446620.77,1,2023-06-22,2023-06-22,0,0
TXP_0143B19E1B,53571.05,4662.2,Retail,0,0.0,,,,0,,,0,0
TXP_118621EC5D,50337.99,5068.21,Retail,2,901783.88,450891.94,796596.68,105187.2,2,2015-06-08,2020-10-14,0,0
TXP_6ADFD6DFAD,36911.04,1084.97,Finance,2,928608.19,464304.095,769814.07,158794.12,1,2019-10-13,2023-11-21,0,0
TXP_B2431AA454,64423.34,13180.67,Finance,4,2500894.95,625223.7375,1306239.23,314459.85,4,2005-12-17,2013-05-05,0,0
TXP_30AE16859F,161977.66,21470.28,Education,0,0.0,,,,0,,,0,0
TXP_06AE0511AA,84733.21,16430.6,Retail,5,2013530.295,402706.059,808982.55,202696.35,3,2009-02-04,2023-12-16,2,2
TXP_D9AF933182,70541.84,12493.28,Unknown,2,497234.08,248617.04,349891.2,147342.88,2,2006-09-18,2007-11-05,0,0
TXP_4D97FB1C53,119252.05,15096.93,Technology,0,0.0,,,,0,,,0,0
TXP_254086236E,31715.11,8956.57,Manufacturing,0,0.0,,,,0,,,0,0
TXP_EE60F1FF5B,66519.29,6834.02,Finance,2,470886.95999999996,235443.47999999998,236547.9,234339.06,2,2017-02-03,2024-09-19,0,0
TXP_CE9DA28EAA,116329.44,14183.67,Services,1,79912.54,79912.54,79912.54,79912.54,1,2020-05-08,2020-05-08,0,0
TXP_DD8748C5A3,96560.28,16261.53,Services,0,0.0,,,,0,,,0,0
TXP_9A0E8AF665,110357.63,11070.63,Healthcare,0,0.0,,,,0,,,0,0
TXP_2F9F6E314B,56101.3,8272.95,Services,0,0.0,,,,0,,,0,0
TXP_E6A296B552,27491.81,5189.51,Services,0,0.0,,,,0,,,0,0
TXP_1AE005E1E3,57096.39,12066.83,Technology,1,91195.93,91195.93,91195.93,91195.93,1,2024-12-15,2024-12-15,0,0
TXP_845281A847,34176.91,5484.35,Finance,0,0.0,,,,0,,,0,0
TXP_677ABB7955,120336.63,24760.27,Manufacturing,5,1028264.7,205652.94,351963.56,107008.62,3,2007-07-29,2019-12-27,0,0
TXP_D5E96DE0C4,76977.92,13203.05,Services,2,1148353.1,574176.55,1024845.05,123508.05,2,2016-05-28,2018-12-31,0,0
TXP_C2773D90EB,61817.93,7728.25,Retail,1,466393.01,466393.01,466393.01,466393.01,1,2022-09-16,2022-09-16,0,0
TXP_0A9090B1D0,37568.42,7524.31,Construction,2,866928.67,433464.335,559319.67,307609.0,2,2015-11-12,2017-11-11,0,0
TXP_3F51C39E89,124221.44,14222.19,Education,0,0.0,,,,0,,,0,0
TXP_1593B2ABF4,136175.39,18478.16,Technology,2,934737.19,467368.595,872105.58,62631.61,2,2023-08-01,2025-04-13,0,0
TXP_29A44D8919,149227.44,23205.11,Healthcare,0,0.0,,,,0,,,0,0
TXP_A5E7CAF5E0,20553.17,3247.14,Finance,3,937548.19,312516.0633333333,480046.19,154376.23,2,2010-05-08,2014-06-21,0,0
TXP_A58A378B71,29233.95,1457.39,Other,0,0.0,,,,0,,,2,2
TXP_3E7D62628B,97949.09,18583.09,Construction,0,0.0,,,,0,,,0,0
TXP_552259AFA7,41656.61,8258.7,Services,3,1594260.31,531420.1033333334,1434417.97,50000.0,1,2005-12-04,2010-01-18,0,0
TXP_E6B9510541,124152.72,21474.64,Education,0,0.0,,,,0,,,0,0
TXP_2F2F9F056A,27311.54,5449.74,Healthcare,1,326505.44,326505.44,326505.44,326505.44,1,2009-09-29,2009-09-29,0,0
TXP_DA5690C8DC,235616.88,33354.84,Retail,0,0.0,,,,0,,,0,0
TXP_8963A795B4,31791.38,358.39,Technology,1,83178.76,83178.76,83178.76,83178.76,1,2018-11-21,2018-11-21,0,0
TXP_3FEF2EF8B9,45653.22,6851.94,Manufacturing,4,1236600.6099999999,309150.15249999997,607701.98,70667.74,2,2009-12-16,2022-09-28,0,0
TXP_2782B9616F,62624.89,10154.43,Finance,3,1706987.95,568995.9833333333,897982.57,298830.29,2,2008-03-02,2011-05-31,0,0
TXP_DD6509080C,45763.21,10479.64,Construction,3,575044.2050000001,191681.4016666667,260486.775,85588.89,3,2016-05-06,2024-01-06,3,3
TXP_0051FD4E90,28418.1,8050.14,Finance,1,2000000.0,2000000.0,2000000.0,2000000.0,1,1900-01-01,1900-01-01,0,0
TXP_D69F842D73,87943.95,17671.51,Healthcare,0,0.0,,,,0,,,0,0
TXP_522F206609,31831.28,5314.32,Healthcare,3,662161.75,220720.58333333334,249310.11,190363.2,3,2005-09-30,2018-01-07,0,0
TXP_090E9C0961,36145.85,6622.62,Technology,1,50000.0,50000.0,50000.0,50000.0,1,2006-09-26,2006-09-26,0,0
TXP_C97E8408C9,123419.06,25054.98,Manufacturing,0,0.0,,,,0,,,0,0
TXP_9CDD0D5440,79388.5,9316.69,Finance,0,0.0,,,,0,,,0,0
TXP_E3C4661F58,61554.18,13210.55,Services,1,210854.08,210854.08,210854.08,210854.08,1,2024-06-21,2024-06-21,0,0
TXP_46EBA62D71,15000.0,466.59,Services,0,0.0,,,,0,,,0,0
TXP_A75FCA181F,189043.42,41438.13,Finance,0,0.0,,,,0,,,0,0
TXP_AC60045B01,226953.17,36432.19,Manufacturing,0,0.0,,,,0,,,1,1
TXP_159C216BCA,87461.89,14074.13,Manufacturing,1,1814201.34,1814201.34,1814201.34,1814201.34,1,2013-03-19,2013-03-19,0,0
TXP_B72ED3C636,250000.0,46026.7,Education,1,242789.73,242789.73,242789.73,242789.73,1,2010-08-16,2010-08-16,0,0
TXP_CEB1FD2E18,19344.53,3589.7346741934807,Services,2,2109453.44,1054726.72,1157709.79,951743.65,2,1900-01-01,2010-03-27,0,0
TXP_9E36441138,17087.14,2832.92,Finance,0,0.0,,,,0,,,1,1
TXP_763BABC31D,63575.96,10218.38,Construction,0,0.0,,,,0,,,0,0
TXP_4ED28DE6E2,67015.12,12370.06,Construction,0,0.0,,,,0,,,0,0
TXP_25D12108F5,113926.79,22656.14,Technology,0,0.0,,,,0,,,0,0
TXP_2B8425B240,15000.0,526.22,Healthcare,0,0.0,,,,0,,,0,0
TXP_E80BD182CD,15000.0,2635.16,Technology,0,0.0,,,,0,,,0,0
TXP_BD500C5B35,33690.35,4804.57,Construction,0,0.0,,,,0,,,0,0
TXP_F4ED4F9084,86053.19,15952.65,Healthcare,3,457383.1,152461.03333333333,303218.11,50000.0,3,2014-01-03,2020-05-03,1,1
TXP_24139AF70F,19130.02,3081.73,Construction,0,0.0,,,,0,,,0,0
TXP_D3D574FE6E,94341.21,12098.49,Healthcare,0,0.0,,,,0,,,0,0
TXP_4A42FCC11D,106793.4,12883.88,Healthcare,1,148960.59,148960.59,148960.59,148960.59,1,2025-03-17,2025-03-17,0,0
TXP_999FACC552,68922.89,7042.96,Construction,0,0.0,,,,0,,,0,0
TXP_CDABC38B56,27652.88,5254.36,Finance,3,1321381.8599999999,440460.61999999994,919773.82,105503.95,2,2005-12-04,2023-06-27,0,0
TXP_17B4A11F00,42720.11,5937.0,Manufacturing,0,0.0,,,,0,,,0,0
TXP_5E53C1766F,28568.17,5812.59,Construction,1,251918.7,251918.7,251918.7,251918.7,1,2010-08-24,2010-08-24,1,1
TXP_BF79CCE83D,70891.35,10067.93,Retail,2,2093652.75,1046826.375,2000000.0,93652.75,2,2010-09-16,2018-12-01,0,0
TXP_BD50065A27,60034.1,8478.47,Construction,3,651030.8400000001,217010.28000000003,328396.89,154674.14,3,2010-08-25,2015-10-23,0,0
TXP_6204D02A77,36460.23,5670.24,Healthcare,1,89169.52,89169.52,89169.52,89169.52,1,2022-08-25,2022-08-25,0,0
TXP_675F03D07B,17972.56,2692.06,Manufacturing,0,0.0,,,,0,,,1,1
TXP_9A37B6F313,58732.4,6244.52,Services,0,0.0,,,,0,,,0,0
TXP_C24F747782,107485.07,8612.26,Manufacturing,1,227477.11,227477.11,227477.11,227477.11,1,2014-11-20,2014-11-20,2,2
TXP_C9EE6BD8E5,15000.0,2612.3,Finance,1,272880.36,272880.36,272880.36,272880.36,1,2010-08-05,2010-08-05,0,0
TXP_E75DB5690E,147233.06,15193.35,Services,3,710600.0800000001,236866.69333333336,412687.76,84642.81,3,2018-04-10,2024-10-11,0,0
TXP_0EB21C93F4,86480.46,18649.09,Healthcare,0,0.0,,,,0,,,0,0
TXP_5D3C3794AB,38133.41,5824.98,Services,0,0.0,,,,0,,,2,2
TXP_05D0AD03CF,44644.0,6603.72,Retail,0,0.0,,,,0,,,0,0
TXP_5AD0FBD3A3,175763.04,10437.38,Finance,2,1708960.19,854480.095,1159046.52,549913.67,2,2005-11-25,2020-06-04,0,0
TXP_B51BBB6B33,43963.01,11763.63,Services,2,347626.57,173813.285,270741.65,76884.92,2,2011-06-03,2018-05-30,0,0
TXP_94E30278E8,45677.74,6286.79,Construction,0,0.0,,,,0,,,0,0
TXP_F9FA54DDEF,41276.73,6160.28,Healthcare,0,0.0,,,,0,,,0,0
TXP_83DFB35067,63812.76,6485.5,Unknown,0,0.0,,,,0,,,0,0
TXP_FD7362724B,160142.8,27659.57,Technology,0,0.0,,,,0,,,0,0
TXP_5D81E6D9AB,57096.39,11014.59,Construction,0,0.0,,,,0,,,0,0
TXP_19DDCA140A,149693.86,31722.84,Finance,1,100697.25,100697.25,100697.25,100697.25,1,2013-12-11,2013-12-11,0,0
TXP_69367C115F,36294.84,5262.19,Retail,1,1124149.9,1124149.9,1124149.9,1124149.9,1,2010-10-13,2010-10-13,0,0
TXP_8CA03E23BC,19845.88,8050.14,Healthcare,1,185244.86,185244.86,185244.86,185244.86,1,2018-01-12,2018-01-12,0,0
TXP_C4A631DB0F,83772.59,9912.5,Manufacturing,2,542599.0599999999,271299.52999999997,471179.16,71419.9,2,2007-10-12,2013-02-03,1,1
TXP_381BB973BA,59399.12,11056.21,Services,0,0.0,,,,0,,,0,0
TXP_ED01AE830E,49065.35,10044.51,Healthcare,0,0.0,,,,0,,,0,0
TXP_E876072FC2,61277.14,11438.77,Finance,0,0.0,,,,0,,,0,0
TXP_4C3468C5CD,80139.85,16366.28,Healthcare,0,0.0,,,,0,,,0,0
TXP_A22163312C,72836.88,6023.11,Construction,0,0.0,,,,0,,,0,0
TXP_5FE4064ECB,57096.39,11328.08,Retail,0,0.0,,,,0,,,0,0
TXP_6006E379EF,180220.97,17149.95,Technology,2,340439.08999999997,170219.54499999998,210536.37,129902.72,1,2011-01-19,2016-02-24,0,0
TXP_129A045E8F,92333.73,17248.31,Services,1,52556.75,52556.75,52556.75,52556.75,1,2016-02-24,2016-02-24,0,0
TXP_947E516308,67937.25,3959.41,Unknown,0,0.0,,,,0,,,0,0
TXP_2C06EB19F3,90044.86,17269.5,Education,2,679089.8999999999,339544.94999999995,360167.79,318922.11,1,2009-11-16,2018-08-19,0,0
TXP_CB5DA3CF59,29704.99,6064.22,Technology,0,0.0,,,,0,,,0,0
TXP_57DB366527,28109.08,5067.31,Retail,2,238670.59999999998,119335.29999999999,175786.65,62883.95,2,1900-01-01,2015-10-07,0,0
TXP_69B8D96CA9,171705.46,26886.24,Retail,0,0.0,,,,0,,,0,0
TXP_8592F76536,17803.18,3303.708725769398,Finance,0,0.0,,,,0,,,0,0
TXP_0547F35746,137112.88,27503.8,Education,2,178098.99,89049.495,128098.99,50000.0,2,2009-07-08,2024-03-17,0,0
TXP_174643D254,26977.0,4343.02,Retail,2,675181.49,337590.745,419682.93,255498.56,2,2009-01-24,2014-04-21,0,0
TXP_691DD05B60,30780.89,5515.08,Healthcare,1,447923.31,447923.31,447923.31,447923.31,1,2018-10-18,2018-10-18,0,0
TXP_A2338C7E02,41894.12,6258.81,Technology,1,205725.56,205725.56,205725.56,205725.56,1,2007-08-15,2007-08-15,2,2
TXP_2E63D325C8,16868.76,1971.13,Retail,0,0.0,,,,0,,,0,0
TXP_A7B475CD27,115332.07,20729.58,Technology,2,1156031.01,578015.505,705021.71,451009.3,2,2009-07-09,2017-11-19,0,0
TXP_41B9FC12B7,38487.55,8334.11,Finance,0,0.0,,,,0,,,0,0
TXP_91B5D70A78,84561.65,15267.17,Manufacturing,0,0.0,,,,0,,,0,0
TXP_2F127F33C4,57096.39,9517.87,Technology,2,388054.99,194027.495,256195.38,131859.61,2,2015-06-11,2025-02-05,0,0
TXP_FC5CDFCBAD,110686.73,19432.46,Manufacturing,0,0.0,,,,0,,,0,0
TXP_975F42F2D7,118396.62,15131.93,Retail,1,988665.76,988665.76,988665.76,988665.76,1,2016-02-08,2016-02-08,0,0
TXP_85EFF06C11,67019.46,8363.29,Retail,4,2343969.8899999997,585992.4724999999,1017556.23,170277.11,3,2012-01-27,2025-03-08,0,0
TXP_5DF267839D,154382.29,13899.21,Healthcare,0,0.0,,,,0,,,0,0
TXP_7582A69709,38088.98,4128.16,Finance,1,260486.775,260486.775,260486.775,260486.775,1,2021-12-20,2021-12-20,0,0
TXP_F91FF964D8,198919.61,28541.92,Services,0,0.0,,,,0,,,0,0
TXP_79B1036802,155831.52,22213.48,Retail,2,344340.01999999996,172170.00999999998,286136.04,58203.98,2,2010-12-11,2018-12-27,0,0
TXP_E20B135142,106546.27,13129.58,Healthcare,0,0.0,,,,0,,,0,0
TXP_F507A87B4F,58740.67,8050.14,Services,0,0.0,,,,0,,,0,0
TXP_86557209C5,18929.03,1062.65,Healthcare,0,0.0,,,,0,,,0,0
TXP_9A00D38873,81297.31,19310.59,Education,3,1662369.99,554123.33,1218743.44,50000.0,3,2014-07-29,2024-04-02,0,0
TXP_6C7F882DE4,42992.29,5890.27,Healthcare,2,207693.08000000002,103846.54000000001,109114.07,98579.01,2,2006-03-03,2009-07-31,0,0
TXP_678659344C,133603.27,22202.85,Healthcare,0,0.0,,,,0,,,0,0
TXP_C68B80FA36,21495.18,4640.04,Construction,1,260486.775,260486.775,260486.775,260486.775,1,2019-04-26,2019-04-26,0,0
TXP_87383B6F72,47646.39,8130.34,Healthcare,0,0.0,,,,0,,,0,0
TXP_2DACE1BD59,105634.1,30362.65,Technology,1,281941.98,281941.98,281941.98,281941.98,1,2012-12-10,2012-12-10,0,0
TXP_8F0DBB9B0C,156656.92,23962.98,Services,1,204698.43,204698.43,204698.43,204698.43,1,2010-01-06,2010-01-06,0,0
TXP_8C4AC87B68,28790.99,3389.4,Technology,0,0.0,,,,0,,,0,0
TXP_FA1F69D4A1,28056.94,3929.82,Technology,2,1315515.1099999999,657757.5549999999,669368.65,646146.46,2,2006-12-10,2010-08-09,0,0
TXP_B2C45CCCE2,22324.27,3543.28,Retail,1,282393.12,282393.12,282393.12,282393.12,1,2017-05-06,2017-05-06,0,0
TXP_79C417BBF1,25621.4,2953.53,Finance,2,2073198.07,1036599.035,2000000.0,73198.07,2,2013-07-10,2014-04-24,0,0
TXP_1B3988953E,74062.32,9570.01,Education,1,260486.775,260486.775,260486.775,260486.775,1,2006-04-13,2006-04-13,0,0
TXP_4F68BCF9E4,71852.12,16781.03,Manufacturing,0,0.0,,,,0,,,0,0
TXP_08132E9137,140853.4,18860.88,Healthcare,0,0.0,,,,0,,,0,0
TXP_28E5B0E3D9,41448.95,7070.05,Construction,0,0.0,,,,0,,,0,0
TXP_21A6E666E8,97982.8,10477.28,Technology,2,454799.14,227399.57,229105.11,225694.03,2,2007-12-08,2010-07-10,0,0
TXP_37642BDAE4,120909.91,15315.49,Finance,1,159688.24,159688.24,159688.24,159688.24,1,2024-09-14,2024-09-14,0,0
TXP_148BF530A4,27717.28,6483.87,Technology,0,0.0,,,,0,,,0,0
TXP_52DDF794F5,26024.33,4397.59,Healthcare,0,0.0,,,,0,,,0,0
TXP_A84AB488B7,102136.37,10274.09,Education,1,142751.8,142751.8,142751.8,142751.8,1,2015-07-14,2015-07-14,0,0
TXP_28ADE3B46D,59396.16,9283.62,Technology,0,0.0,,,,0,,,0,0
TXP_F26DB95839,152911.58,21464.84,Technology,1,162432.16,162432.16,162432.16,162432.16,1,2023-01-16,2023-01-16,0,0
TXP_EF936B3B8D,53774.35,9118.75,Other,0,0.0,,,,0,,,1,1
TXP_A1625F3F69,82524.87,14182.85,Healthcare,0,0.0,,,,0,,,2,2
TXP_7E833BB338,15000.0,2356.08,Services,0,0.0,,,,0,,,0,0
TXP_CA66411050,28989.58,4769.57,Other,0,0.0,,,,0,,,1,1
TXP_E0FBAF15D0,49843.28,4171.39,Finance,0,0.0,,,,0,,,0,0
TXP_7D78A79E2D,250000.0,24071.18,Technology,0,0.0,,,,0,,,1,1
TXP_79A71E41AF,102538.85,16414.13,Other,2,632315.88,316157.94,504833.48,127482.4,2,2008-02-29,2024-06-25,0,0
TXP_F7C4A67593,30081.69,2071.23,Technology,0,0.0,,,,0,,,0,0
TXP_AC13B6D90D,26833.78,1731.71,Technology,1,614946.19,614946.19,614946.19,614946.19,1,2016-07-03,2016-07-03,0,0
TXP_D762E600E5,190938.83,41322.89,Manufacturing,0,0.0,,,,0,,,0,0
TXP_E08D715911,75930.43,17711.95,Services,4,2679996.97,669999.2425,1727319.31,263608.23,4,2006-05-06,2022-11-07,0,0
TXP_7B2C26EEC4,100453.65,7209.64,Finance,0,0.0,,,,0,,,2,2
TXP_7886DD9678,44243.52,5436.85,Technology,1,384227.18,384227.18,384227.18,384227.18,1,2017-10-20,2017-10-20,0,0
TXP_DD4CE9750F,29617.85,2334.52,Services,1,287193.22,287193.22,287193.22,287193.22,1,2012-04-28,2012-04-28,0,0
TXP_170BCB34F9,71723.22,14546.13,Services,0,0.0,,,,0,,,0,0
TXP_D4346D06BA,99810.06,6869.26,Technology,1,353250.16,353250.16,353250.16,353250.16,1,2012-05-24,2012-05-24,0,0
TXP_28B4AE23E8,61876.93,13738.49,Services,1,343782.05,343782.05,343782.05,343782.05,1,2007-08-23,2007-08-23,0,0
TXP_18DD7CD92B,67661.9,3510.16,Manufacturing,3,286467.62,95489.20666666667,130277.16,54915.54,3,2014-04-28,2019-05-18,0,0
TXP_899966B3FE,15000.0,1865.57,Construction,0,0.0,,,,0,,,0,0
TXP_58C83633CB,41871.46,9906.58,Education,0,0.0,,,,0,,,0,0
TXP_A9232BBDCF,50178.68,2841.76,Services,0,0.0,,,,0,,,0,0
TXP_39C72CE003,112975.21,19270.16,Other,0,0.0,,,,0,,,0,0
TXP_7FB73D373C,28040.64,3955.33,Retail,0,0.0,,,,0,,,0,0
TXP_155FF4FFEA,98935.06,16716.14,Technology,2,810491.8400000001,405245.92000000004,498056.27,312435.57,1,2013-11-10,2016-10-21,2,2
TXP_E3639B4F60,38816.82,7630.11,Healthcare,0,0.0,,,,0,,,0,0
TXP_AFD9062A30,162384.75,24439.58,Services,1,232437.58,232437.58,232437.58,232437.58,1,2024-10-26,2024-10-26,0,0
TXP_DF18D73F85,23871.74,4068.61,Finance,0,0.0,,,,0,,,0,0
TXP_8DE3F6A18A,57096.39,5971.74,Manufacturing,3,541658.135,180552.71166666667,260486.775,138461.79,3,2009-04-09,2016-10-13,0,0
TXP_E993538E55,59143.88,8266.48,Healthcare,2,398222.8,199111.4,209409.43,188813.37,2,2015-01-05,2021-05-03,0,0
TXP_844912DD27,56662.62,6676.77,Technology,0,0.0,,,,0,,,0,0
TXP_269DAB42EF,57096.39,8050.14,Construction,0,0.0,,,,0,,,0,0
TXP_D876D936ED,166874.77,30484.91,Retail,0,0.0,,,,0,,,0,0
TXP_D4B2AD01F7,45314.94,3906.61,Education,1,155450.16,155450.16,155450.16,155450.16,1,2005-09-26,2005-09-26,0,0
TXP_B0A750528C,15000.0,1972.93,Construction,2,1281275.21,640637.605,758738.71,522536.5,2,2008-05-10,2013-10-22,0,0
TXP_315D054DFC,73397.13,7733.23,Construction,1,176751.89,176751.89,176751.89,176751.89,1,2011-08-31,2011-08-31,0,0
TXP_9B394CEB67,63183.39,4210.68,Education,2,679867.46,339933.73,549102.32,130765.14,2,2021-02-06,2022-09-21,0,0
TXP_0F73122257,56911.68,12793.3,Education,0,0.0,,,,0,,,0,0
TXP_318198C48F,19652.68,3646.917595662895,Education,1,1700071.94,1700071.94,1700071.94,1700071.94,1,2018-10-10,2018-10-10,0,0
TXP_46DEE059EF,51142.27,3305.9,Healthcare,0,0.0,,,,0,,,0,0
TXP_DB033915EE,104028.46,24138.39,Manufacturing,0,0.0,,,,0,,,0,0
TXP_BF72CDA753,25978.16,1104.96,Services,0,0.0,,,,0,,,0,0
TXP_2725C2F28D,38389.26,5408.9,Retail,3,1356997.15,452332.3833333333,1143672.15,104769.86,3,2006-09-27,2019-03-10,0,0
TXP_81085A03BE,250000.0,34526.24,Healthcare,2,494110.76,247055.38,427292.15,66818.61,2,2008-10-15,2022-12-07,0,0
TXP_327F3C9851,31618.38,2743.8,Services,0,0.0,,,,0,,,0,0
TXP_42B12850D8,96124.45,15228.8,Services,0,0.0,,,,0,,,0,0
TXP_22E8CC2BD4,250000.0,53058.16,Education,2,260926.64,130463.32,210926.64,50000.0,1,2008-06-07,2018-03-25,0,0
TXP_99FD6A08A8,250000.0,41869.4,Services,0,0.0,,,,0,,,0,0
TXP_B9B9130BDF,83864.79,11208.47,Other,1,83051.6,83051.6,83051.6,83051.6,1,2020-02-12,2020-02-12,0,0
TXP_801FFDD6EB,85824.88,11552.45,Retail,0,0.0,,,,0,,,0,0
TXP_9105675D36,56443.09,8050.14,Retail,1,95403.8,95403.8,95403.8,95403.8,1,2010-06-30,2010-06-30,0,0
TXP_FE987E294E,39206.13,5359.95,Services,0,0.0,,,,0,,,0,0
TXP_BBD47950FA,69147.91,3112.09,Services,0,0.0,,,,0,,,0,0
TXP_E7877F83A7,164903.1,8050.14,Technology,2,620218.59,310109.295,358266.81,261951.78,2,2020-06-26,2022-10-22,0,0
TXP_58442AAF1A,31203.1,5890.81,Retail,0,0.0,,,,0,,,0,0
TXP_CA1E79A3F3,41044.85,5192.98,Finance,0,0.0,,,,0,,,0,0
TXP_79EDB5D285,130584.07,28097.99,Manufacturing,3,577536.9400000001,192512.31333333335,262225.09,156704.71,3,2011-04-02,2015-11-05,0,0
TXP_826EA0E67A,46861.74,3317.15,Education,0,0.0,,,,0,,,0,0
TXP_5887424D33,24723.32,5679.05,Retail,0,0.0,,,,0,,,0,0
TXP_8F05F92033,92210.4,6588.77,Services,1,293735.47,293735.47,293735.47,293735.47,1,1900-01-01,1900-01-01,0,0
